job_name,result,bmc.circ_sz,bmc.dag_sz,opsem.isderef.not.solve,opsem.isderef.solve,pp.isderef.not.solve,pp.isderef.solve,bmc_time,bmc_solve_time,opsem_crab_time,pp_crab_time,opsem_assert_time,opsem_simplify_time,seahorn_total_time,object_domain_use_odi,opsem_crab_solve_isderef,join_count,join_time,base_join_count,base_join_time
array_list_length2,TRUE,139,647,0,0,0,0,0.18,0.18,0.02,0,0,0.01,0.22,0,0,0,0,0,0
array_list_pop_back,TRUE,201,993,0,3,0,0,0.64,0.64,0.05,0,0.01,0.01,0.71,0,0.01,0,0,0,0
array_list_pop_back2,TRUE,159,741,0,0,0,0,0.61,0.61,0.04,0,0.01,0.01,0.66,0,0,0,0,0,0
array_list_pop_front,TRUE,222,1078,4,3,0,0,1.9,1.9,0.04,0,0.01,0.02,1.98,0,0.01,0,0,0,0
array_list_pop_front_n,TRUE,226,1097,4,3,0,0,1.83,1.83,0.06,0,0.01,0.02,1.94,0,0.01,0,0,0,0
array_list_pop_front_n2,TRUE,189,873,4,0,0,0,1.47,1.47,0.04,0,0.01,0.02,1.54,0,0.01,0,0,0,0
array_list_pop_front2,TRUE,180,838,4,0,0,0,1.46,1.46,0.03,0,0.01,0.02,1.52,0,0.01,0,0,0,0
array_list_push_back,TRUE,298,1459,2,9,0,0,1.05,1.05,0.1,0,0.01,0.01,1.22,0,0.02,0,0,0,0
array_list_push_back2,TRUE,257,1202,2,6,0,0,0.5,0.5,0.08,0,0.01,0.01,0.62,0,0.01,0,0,0,0
array_list_set_at,TRUE,294,1602,2,9,0,0,1.88,1.88,0.1,0,0.01,0.04,2.08,0,0.02,0,0,0,0
array_list_set_at2,TRUE,253,1340,2,6,0,0,1.17,1.17,0.07,0,0.01,0.03,1.31,0,0.01,0,0,0,0
array_list_shrink_to_fit,TRUE,262,1294,6,5,0,0,1.95,1.95,0.07,0,0.01,0.01,2.07,0,0.01,0,0,0,0
array_list_shrink_to_fit2,TRUE,215,1011,6,2,0,0,0.93,0.93,0.06,0,0.01,0.02,1.03,0,0.01,0,0,0,0
array_list_sort,TRUE,188,938,0,3,0,0,0.21,0.21,0.05,0,0.01,0.01,0.29,0,0.01,0,0,0,0
array_list_sort2,TRUE,147,689,0,0,0,0,0.19,0.19,0.03,0,0.01,0.01,0.22,0,0,0,0,0,0
array_list_swap,TRUE,276,1519,14,14,0,0,15.49,15.49,0.07,0,0.01,0.02,15.64,0,0.03,0,0,0,0
array_list_swap_contents,TRUE,353,1713,0,6,0,0,0.88,0.88,0.12,0,0,0.01,1.06,0,0.01,0,0,0,0
byte_buf_advance,TRUE,305,1395,0,5,0,0,0.06,0.06,0.11,0,0.01,0.01,0.23,0,0.01,0,0,0,0
byte_buf_advance2,TRUE,244,1079,0,0,0,0,0.05,0.05,0.09,0,0.01,0.01,0.19,0,0,0,0,0,0
byte_buf_append,TRUE,181,829,2,2,0,0,0.05,0.05,0.05,0,0.01,0.01,0.13,0,0.01,0,0,0,0
byte_buf_append_dynamic,TRUE,230,1089,6,6,0,0,0.17,0.17,0.05,0,0.01,0.01,0.26,0,0.01,0,0,0,0
byte_buf_append_dynamic2,TRUE,236,1076,6,6,0,0,0.2,0.2,0.07,0,0.01,0.01,0.32,0,0.01,0,0,0,0
byte_buf_append_with_lookup,TRUE,345,1564,10,10,0,0,0.11,0.11,0.14,0,0.01,0.02,0.35,0,0.04,0,0,0,0
byte_buf_append_with_lookup2,TRUE,347,1558,10,10,0,0,0.08,0.08,0.16,0,0.01,0.02,0.32,0,0.04,0,0,0,0
byte_buf_append2,TRUE,187,817,2,2,0,0,0.04,0.04,0.05,0,0.01,0.01,0.11,0,0.01,0,0,0,0
byte_buf_cat,TRUE,687,3078,6,16,0,0,0.51,0.51,0.54,0,0.01,0.02,1.28,0,0.09,0,0,0,0
byte_buf_cat2,TRUE,553,2328,6,6,0,0,0.6,0.6,0.27,0,0.01,0.04,1.01,0,0.03,0,0,0,0
byte_buf_clean_up,TRUE,66,308,0,0,0,0,0.01,0.01,0.01,0,0.01,0.01,0.03,0,0,0,0,0,0
byte_buf_clean_up_secure,TRUE,75,351,0,0,0,0,0.01,0.01,0.02,0,0,0.01,0.04,0,0,0,0,0,0
byte_buf_eq,TRUE,693,3172,0,52,0,0,1.51,1.51,0.15,0,0.01,0.02,1.75,0,0.02,0,0,0,0
byte_buf_eq_c_str,TRUE,112,637,0,11,0,0,0.09,0.09,0.01,0,0,0.01,0.12,0,0.01,0,0,0,0
byte_buf_eq_c_str_ignore_case,TRUE,112,637,0,11,0,0,0.07,0.07,0.01,0,0,0.01,0.1,0,0.01,0,0,0,0
byte_buf_eq_c_str_ignore_case2,TRUE,112,642,0,11,0,0,0.08,0.08,0.02,0,0,0.01,0.13,0,0.01,0,0,0,0
byte_buf_eq_c_str2,TRUE,112,642,0,11,0,0,0.08,0.08,0.02,0,0,0.01,0.12,0,0.01,0,0,0,0
byte_buf_eq_ignore_case,TRUE,476,3788,0,28,0,0,0.68,0.68,0.28,0,0.01,0.03,1.14,0,0.09,0,0,0,0
byte_buf_eq_ignore_case2,TRUE,284,2906,0,22,0,0,0.6,0.6,0.16,0,0.01,0.02,0.87,0,0.05,0,0,0,0
byte_buf_eq2,TRUE,616,2750,0,46,0,0,1.07,1.07,0.07,0,0.01,0.01,1.19,0,0.01,0,0,0,0
byte_buf_from_array,TRUE,69,353,0,0,0,0,0.01,0.01,0.01,0,0.01,0.01,0.04,0,0,0,0,0,0
byte_buf_from_c_str,TRUE,332,1526,0,33,0,0,0.29,0.29,0.02,0,0.01,0.01,0.34,0,0.01,0,0,0,0
byte_buf_from_empty_array,TRUE,69,353,0,0,0,0,0.01,0.01,0.02,0,0.01,0.01,0.04,0,0,0,0,0,0
byte_buf_init,TRUE,91,418,0,0,0,0,0.02,0.02,0.03,0,0.01,0.01,0.06,0,0,0,0,0,0
byte_buf_init_copy,TRUE,308,1754,0,9,0,0,0.97,0.97,0.1,0,0.01,0.02,1.14,0,0.02,0,0,0,0
byte_buf_init_copy_from_cursor,TRUE,152,723,2,2,0,0,0.07,0.07,0.06,0,0.01,0.02,0.18,0,0.01,0,0,0,0
byte_buf_init_copy2,TRUE,302,1729,0,7,0,0,0.98,0.98,0.1,0,0.01,0.03,1.15,0,0.01,0,0,0,0
byte_buf_reserve,TRUE,132,581,0,4,0,0,0.02,0.02,0.03,0,0.01,0.02,0.08,0,0.01,0,0,0,0
byte_buf_reserve_relative,TRUE,238,1043,0,4,0,0,0.03,0.03,0.03,0,0.01,0.01,0.09,0,0.01,0,0,0,0
byte_buf_reset,TRUE,79,374,0,2,0,0,0.16,0.16,0.02,0,0.01,0.01,0.2,0,0.01,0,0,0,0
byte_buf_secure_zero,TRUE,119,540,0,2,0,0,0.07,0.07,0.02,0,0.01,0.01,0.11,0,0.01,0,0,0,0
byte_buf_write,TRUE,210,971,2,5,0,0,0.13,0.13,0.08,0,0.01,0.02,0.25,0,0.01,0,0,0,0
byte_buf_write_be16,TRUE,187,871,0,5,0,0,0.04,0.04,0.05,0,0.01,0.01,0.13,0,0.01,0,0,0,0
byte_buf_write_be162,TRUE,142,613,0,2,0,0,0.02,0.02,0.02,0,0.01,0.01,0.07,0,0.01,0,0,0,0
byte_buf_write_be32,TRUE,187,871,0,5,0,0,0.04,0.04,0.05,0,0.01,0.01,0.13,0,0.01,0,0,0,0
byte_buf_write_be322,TRUE,142,613,0,2,0,0,0.03,0.03,0.03,0,0.01,0.01,0.07,0,0.01,0,0,0,0
byte_buf_write_be64,TRUE,187,869,0,5,0,0,0.04,0.04,0.05,0,0.01,0.01,0.12,0,0.01,0,0,0,0
byte_buf_write_be642,TRUE,159,696,0,3,0,0,0.04,0.04,0.03,0,0.01,0.01,0.1,0,0.01,0,0,0,0
byte_buf_write_from_whole_buffer,TRUE,358,1610,2,8,0,0,0.14,0.14,0.15,0,0.01,0.03,0.38,0,0.02,0,0,0,0
byte_buf_write_from_whole_buffer2,TRUE,278,1185,2,2,0,0,0.11,0.11,0.08,0,0.01,0.02,0.24,0,0.01,0,0,0,0
byte_buf_write_from_whole_cursor,TRUE,274,1283,2,8,0,0,0.14,0.14,0.12,0,0.01,0.02,0.33,0,0.02,0,0,0,0
byte_buf_write_from_whole_cursor2,TRUE,194,877,2,2,0,0,0.08,0.08,0.05,0,0.01,0.01,0.16,0,0.01,0,0,0,0
byte_buf_write_from_whole_string,TRUE,319,2965,24,6,0,0,1.91,1.91,0.17,0,0.01,0.06,2.24,0,0.05,0,0,0,0
byte_buf_write_from_whole_string2,TRUE,268,2580,24,3,0,0,2.2,2.2,0.1,0,0.01,0.05,2.42,0,0.04,0,0,0,0
byte_buf_write_u8,TRUE,187,869,0,5,0,0,0.08,0.08,0.04,0,0.01,0.01,0.15,0,0.01,0,0,0,0
byte_buf_write_u82,TRUE,142,613,0,2,0,0,0.08,0.08,0.03,0,0.01,0.01,0.13,0,0.01,0,0,0,0
byte_buf_write2,TRUE,177,803,2,3,0,0,0.1,0.1,0.05,0,0.01,0.01,0.18,0,0.01,0,0,0,0
byte_cursor_advance,TRUE,119,583,0,3,0,0,0.07,0.07,0.04,0,0.01,0.01,0.12,0,0.01,0,0,0,0
byte_cursor_advance_nospec,TRUE,132,686,2,1,0,0,0.13,0.13,0.04,0,0.01,0.01,0.2,0,0.01,0,0,0,0
byte_cursor_advance_nospec2,TRUE,100,492,0,0,0,0,0.07,0.07,0.02,0,0.01,0.01,0.11,0,0,0,0,0,0
byte_cursor_advance2,TRUE,90,411,0,0,0,0,0.02,0.02,0.03,0,0.01,0.01,0.06,0,0,0,0,0,0
byte_cursor_compare_lexical,TRUE,312,1672,0,18,0,0,0.6,0.6,0.09,0,0.01,0.01,0.74,0,0.02,0,0,0,0
byte_cursor_compare_lexical2,TRUE,316,1588,0,28,0,0,0.37,0.37,0.08,0,0.01,0.01,0.49,0,0.02,0,0,0,0
byte_cursor_compare_lookup,TRUE,760,3430,0,132,0,0,0.65,0.65,0.25,0,0.01,0.02,1.21,0,0.22,0,0,0,0
byte_cursor_compare_lookup2,TRUE,701,3141,0,126,0,0,0.61,0.61,0.26,0,0.01,0.02,1.09,0,0.14,0,0,0,0
byte_cursor_eq,TRUE,296,1567,0,18,0,0,0.59,0.59,0.04,0,0.01,0.01,0.66,0,0.01,0,0,0,0
byte_cursor_eq_byte_buf,TRUE,370,1853,0,18,0,0,0.35,0.35,0.21,0,0.01,0.01,0.64,0,0.03,0,0,0,0
byte_cursor_eq_byte_buf_ignore_case,TRUE,357,3342,0,16,0,0,0.5,0.5,0.18,0,0.01,0.02,0.79,0,0.04,0,0,0,0
byte_cursor_eq_byte_buf_ignore_case2,TRUE,287,2987,0,10,0,0,0.5,0.5,0.11,0,0.01,0.02,0.69,0,0.03,0,0,0,0
byte_cursor_eq_byte_buf2,TRUE,324,1606,0,12,0,0,0.25,0.25,0.03,0,0.01,0.01,0.31,0,0.01,0,0,0,0
byte_cursor_eq_c_str,TRUE,102,601,0,11,0,0,0.08,0.08,0.01,0,0,0.01,0.12,0,0.01,0,0,0,0
byte_cursor_eq_c_str_ignore_case,TRUE,102,601,0,11,0,0,0.08,0.08,0.01,0,0,0.01,0.11,0,0.01,0,0,0,0
byte_cursor_eq_c_str_ignore_case2,TRUE,102,606,0,11,0,0,0.08,0.08,0.01,0,0,0.01,0.11,0,0.01,0,0,0,0
byte_cursor_eq_c_str2,TRUE,102,606,0,11,0,0,0.08,0.08,0.01,0,0,0.01,0.1,0,0.01,0,0,0,0
byte_cursor_eq_ignore_case,TRUE,276,2938,0,16,0,0,1.03,1.03,0.11,0,0.01,0.03,1.23,0,0.03,0,0,0,0
byte_cursor_eq_ignore_case2,TRUE,221,2663,0,10,0,0,0.6,0.6,0.08,0,0.01,0.02,0.76,0,0.02,0,0,0,0
byte_cursor_eq2,TRUE,241,1289,0,12,0,0,0.41,0.41,0.02,0,0.01,0.01,0.46,0,0.01,0,0,0,0
byte_cursor_from_array,TRUE,44,200,0,0,0,0,0.01,0.01,0.01,0,0,0.01,0.03,0,0,0,0,0,0
byte_cursor_from_buf,TRUE,196,879,0,3,0,0,0.03,0.03,0.04,0,0.01,0.01,0.09,0,0.01,0,0,0,0
byte_cursor_from_buf2,TRUE,154,650,0,0,0,0,0.03,0.03,0.02,0,0.01,0.01,0.06,0,0,0,0,0,0
byte_cursor_from_c_str,TRUE,313,1403,0,33,0,0,0.18,0.18,0.02,0,0.01,0.01,0.21,0,0.01,0,0,0,0
byte_cursor_from_string,TRUE,75,497,2,11,0,0,0.03,0.03,0.03,0,0.01,0.01,0.08,0,0.02,0,0,0,0
byte_cursor_left_trim_pred,TRUE,184,890,0,3,0,0,0.03,0.03,0.05,0,0.01,0.01,0.1,0,0.01,0,0,0,0
byte_cursor_left_trim_pred2,TRUE,155,726,0,0,0,0,0.03,0.03,0.03,0,0.01,0.01,0.08,0,0,0,0,0,0
byte_cursor_read,TRUE,153,769,4,3,0,0,0.23,0.23,0.05,0,0.01,0.02,0.31,0,0.01,0,0,0,0
byte_cursor_read_and_fill_buffer,TRUE,268,1270,4,4,0,0,0.28,0.28,0.1,0,0.01,0.03,0.44,0,0.01,0,0,0,0
byte_cursor_read_and_fill_buffer2,TRUE,224,1053,2,2,0,0,0.13,0.13,0.05,0,0.01,0.02,0.23,0,0.01,0,0,0,0
byte_cursor_read_be16,TRUE,115,631,2,1,0,0,0.05,0.05,0.03,0,0.01,0.01,0.1,0,0.01,0,0,0,0
byte_cursor_read_be16_2,TRUE,96,541,2,0,0,0,0.05,0.05,0.03,0,0.01,0.02,0.1,0,0.01,0,0,0,0
byte_cursor_read_be32,TRUE,115,657,2,1,0,0,0.07,0.07,0.04,0,0.01,0.02,0.13,0,0.01,0,0,0,0
byte_cursor_read_be32_2,TRUE,96,567,2,0,0,0,0.05,0.05,0.03,0,0.01,0.01,0.1,0,0.01,0,0,0,0
byte_cursor_read_be64,TRUE,115,708,2,1,0,0,0.1,0.1,0.04,0,0.01,0.02,0.18,0,0.01,0,0,0,0
byte_cursor_read_be64_2,TRUE,96,618,2,0,0,0,0.1,0.1,0.03,0,0.01,0.01,0.14,0,0.01,0,0,0,0
byte_cursor_read_u8,TRUE,125,635,2,3,0,0,0.07,0.07,0.03,0,0.01,0.02,0.14,0,0.01,0,0,0,0
byte_cursor_read_u8_2,TRUE,107,547,2,2,0,0,0.06,0.06,0.03,0,0.01,0.01,0.11,0,0.01,0,0,0,0
byte_cursor_read2,TRUE,122,623,2,2,0,0,0.13,0.13,0.03,0,0.01,0.02,0.19,0,0.01,0,0,0,0
byte_cursor_right_trim_pred,TRUE,209,964,0,14,0,0,0.03,0.03,0.05,0,0.01,0.01,0.11,0,0.01,0,0,0,0
byte_cursor_right_trim_pred2,TRUE,181,801,0,11,0,0,0.03,0.03,0.05,0,0.01,0.01,0.11,0,0.01,0,0,0,0
byte_cursor_satisfies_pred,TRUE,166,782,0,3,0,0,0.02,0.02,0.02,0,0.01,0.01,0.06,0,0.01,0,0,0,0
byte_cursor_satisfies_pred2,TRUE,133,608,0,0,0,0,0.03,0.03,0.03,0,0.01,0.01,0.08,0,0,0,0,0,0
byte_cursor_trim_pred,TRUE,314,1459,10,4,0,0,0.18,0.18,0.08,0,0.01,0.01,0.31,0,0.02,0,0,0,0
byte_cursor_trim_pred2,TRUE,285,1295,10,1,0,0,0.16,0.16,0.07,0,0.01,0.01,0.28,0,0.01,0,0,0,0
hash_array_ignore_case,TRUE,99,412,0,11,0,0,0.03,0.03,0.03,0,0.01,0.01,0.07,0,0.01,0,0,0,0
hash_byte_cursor_ptr,TRUE,189,850,0,21,0,0,0.24,0.24,0.03,0,0.01,0.01,0.3,0,0.01,0,0,0,0
hash_byte_cursor_ptr_ignore_case,TRUE,98,459,0,0,0,0,0.02,0.02,0.02,0,0.01,0.01,0.05,0,0,0,0,0,0
hash_c_string,TRUE,459,1936,3,54,0,0,0.55,0.55,0.02,0,0,0.01,0.6,0,0.01,0,0,0,0
hash_callback_c_str_eq,TRUE,705,3378,0,82,0,0,8.67,8.67,0.03,0,0.01,0.02,8.78,0,0.01,0,0,0,0
hash_callback_string_destroy,TRUE,37,236,1,7,0,0,0.04,0.04,0.01,0,0,0.01,0.07,0,0.01,0,0,0,0
hash_callback_string_eq,TRUE,547,3369,2,75,0,0,8.38,8.38,0.04,0,0.01,0.03,8.52,0,0.02,0,0,0,0
hash_iter_begin,TRUE,768,3552,34,74,0,0,1.08,1.08,3.24,0,0.01,0.06,5.58,0,0.9,0,0,0,0
hash_iter_begin_done,TRUE,1300,5482,66,109,0,0,2.38,0.60,1.36,0,0.00,0.03,2.50,0,0.35,0,0,0,0
hash_iter_begin_done2,TRUE,1258,5266,67,104,0,0,2.33,0.37,1.45,0,0.01,0.03,2.45,0,0.43,0,0,0,0
hash_iter_begin2,TRUE,726,3336,35,69,0,0,0.43,0.43,2.92,0,0.01,0.06,4.37,0,0.78,0,0,0,0
hash_iter_delete,TRUE,522,3284,11,78,0,0,22.1,22.1,4.03,0,0.01,0.13,28.93,0,2.3,0,0,0,0
hash_iter_done,TRUE,520,2461,6,82,0,0,0.24,0.24,2.32,0,0.01,0.04,3.78,0,0.99,0,0,0,0
hash_iter_done2,TRUE,490,2283,3,81,0,0,0.09,0.09,3.11,0,0.01,0.03,4.74,0,1.32,0,0,0,0
hash_iter_next,TRUE,593,2914,15,82,0,0,1.33,1.33,2.84,0,0.01,0.05,5.82,0,1.31,0,0,0,0
hash_iter_next2,TRUE,563,2816,12,81,0,0,0.64,0.64,3.14,0,0.01,0.06,5.56,0,1.51,0,0,0,0
hash_ptr,TRUE,12,67,0,0,0,0,0.01,0.01,0.01,0,0,0.01,0.03,0,0,0,0,0,0
hash_string,TRUE,200,859,24,6,0,0,0.26,0.26,0.08,0,0,0.01,0.4,0,0.03,0,0,0,0
hash_table_clean_up,TRUE,760,3170,40,108,0,0,0.74,0.74,2.12,0,0.01,0.06,4.68,0,1.45,0,0,0,0
hash_table_clear,TRUE,831,3428,40,131,0,0,0.81,0.81,2.36,0,0.01,0.07,5.06,0,1.52,0,0,0,0
hash_table_create,TRUE,1193,6553,75,121,0,0,5.92,3.46,1.65,0,0.01,0.08,6.03,0,0.62,0,0,0,0
hash_table_eq,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hash_table_find,TRUE,1084,4728,69,111,0,0,6.82,6.82,3.49,0,0.01,0.08,12.75,0,1.98,0,0,0,0
hash_table_find2,TRUE,1050,4590,69,107,0,0,2.65,2.65,5.28,0,0.01,0.05,9.25,0,1.02,0,0,0,0
hash_table_foreach,TRUE,1131,9381,0,75,0,0,9.02,9.02,5.89,0,0.01,1.6,18.09,0,0.91,0,0,0,0
hash_table_get_entry_count,TRUE,218,1202,0,48,0,0,0.09,0.09,0.13,0,0.01,0.02,0.39,0,0.11,0,0,0,0
hash_table_get_entry_count2,TRUE,179,973,0,44,0,0,0.02,0.02,0.19,0,0.01,0.02,0.42,0,0.15,0,0,0,0
hash_table_init_bounded,TRUE,150,1624,2,25,0,0,3.02,3.02,0.24,0,0.01,0.05,3.54,0,0.18,0,0,0,0
hash_table_init_unbounded,TRUE,156,1546,24,0,0,0,1.88,1.88,0.1,0,0.01,0.05,2.14,0,0.07,0,0,0,0
hash_table_move,TRUE,211,1174,0,46,0,0,0.08,0.08,0.14,0,0.01,0.03,0.41,0,0.12,0,0,0,0
hash_table_put,TRUE,1151,6222,79,103,0,0,6.19,6.19,4.38,0,0.01,0.12,12.65,0,1.55,0,0,0,0
hash_table_remove,TRUE,852,5335,51,105,0,0,14.78,14.78,2.54,0,0.01,0.24,19.37,0,1.53,0,0,0,0
hash_table_swap,TRUE,417,2250,0,92,0,0,0.86,0.86,0.71,0,0.01,0.05,2.61,0,0.84,0,0,0,0
is_power_of_two,TRUE,7,38,0,0,0,0,0.01,0.01,0.01,0,0.01,0.01,0.02,0,0,0,0,0,0
linked_list_back,TRUE,368,2308,6,15,0,0,1.07,1.07,0.16,0,0.01,0.04,1.36,0,0.05,0,0,0,0
linked_list_begin,TRUE,366,2301,6,15,0,0,0.77,0.77,0.2,0,0.01,0.04,1.13,0,0.06,0,0,0,0
linked_list_end,TRUE,365,2287,6,15,0,0,0.91,0.91,0.15,0,0.01,0.03,1.19,0,0.04,0,0,0,0
linked_list_front,TRUE,428,2563,10,23,0,0,1.1,1.1,0.28,0,0.01,0.04,1.58,0,0.09,0,0,0,0
linked_list_init,TRUE,19,109,0,0,0,0,0.01,0.01,0.01,0,0.01,0.01,0.03,0,0,0,0,0,0
linked_list_insert_after,TRUE,23,133,0,0,0,0,0.01,0.01,0.01,0,0.01,0.01,0.03,0,0,0,0,0,0
linked_list_insert_before,TRUE,23,133,0,0,0,0,0.01,0.01,0.01,0,0.01,0.01,0.03,0,0,0,0,0,0
linked_list_next,TRUE,22,127,0,0,0,0,0.01,0.01,0.01,0,0.01,0.01,0.03,0,0,0,0,0,0
linked_list_node_reset,TRUE,16,97,0,2,0,0,0.08,0.08,0.01,0,0.01,0.01,0.1,0,0.01,0,0,0,0
linked_list_pop_back,TRUE,607,3444,32,22,0,0,1.73,1.73,0.4,0,0.01,0.07,2.49,0,0.18,0,0,0,0
linked_list_pop_front,TRUE,629,3479,32,22,0,0,1.78,1.78,0.6,0,0.01,0.07,2.78,0,0.2,0,0,0,0
linked_list_prev,TRUE,22,127,0,0,0,0,0.01,0.01,0.01,0,0.01,0.01,0.02,0,0,0,0,0,0
linked_list_push_back,TRUE,540,3139,6,32,0,0,0.83,0.83,0.14,0,0.01,0.05,1.14,0,0.05,0,0,0,0
linked_list_push_front,TRUE,603,3507,21,22,0,0,1.63,1.63,0.57,0,0.01,0.06,2.54,0,0.15,0,0,0,0
linked_list_rbegin,TRUE,438,2678,8,25,0,0,0.51,0.51,0.18,0,0.01,0.02,0.83,0,0.06,0,0,0,0
linked_list_remove,TRUE,21,121,0,0,0,0,0.01,0.01,0,0,0.01,0.01,0.03,0,0,0,0,0,0
linked_list_rend,TRUE,376,2347,6,17,0,0,0.77,0.77,0.2,0,0.01,0.04,1.12,0,0.05,0,0,0,0
linked_list_swap_contents,TRUE,1558,10964,5,127,0,0,9.53,9.53,0.59,0,0.01,0.5,11.19,0,0.28,0,0,0,0
mul_size_checked,TRUE,30,159,0,0,0,0,0.17,0.17,0.01,0,0.01,0.01,0.19,0,0,0,0,0,0
mul_size_saturating,TRUE,34,188,0,0,0,0,0.16,0.16,0.01,0,0.01,0.01,0.17,0,0,0,0,0,0
nospec_mask,TRUE,14,84,0,0,0,0,0.02,0.02,0.01,0,0.01,0.01,0.04,0,0,0,0,0,0
priority_queue_capacity,TRUE,461,2221,0,6,0,0,0.47,0.47,0.2,0,0.01,0.02,0.75,0,0.02,0,0,0,0
priority_queue_clean_up,TRUE,167,840,0,1,0,0,0.01,0.01,0.05,0,0,0.01,0.09,0,0.01,0,0,0,0
priority_queue_init_dynamic,TRUE,165,847,0,0,0,0,0.36,0.36,0.03,0,0.01,0.01,0.41,0,0,0,0,0,0
