job_name,result,bmc.circ_sz,bmc.dag_sz,opsem.isderef.not.solve,opsem.isderef.solve,pp.isderef.not.solve,pp.isderef.solve,bmc_time,bmc_solve_time,opsem_crab_time,pp_crab_time,opsem_assert_time,opsem_simplify_time,seahorn_total_time,object_domain_use_odi
linked_list_node_reset,TRUE,8,65,0,0,0,2,0.04,0.03,0.01,0.01,0.00,0.01,0.04,0
linked_list_push_back,FALSE,19,96,0,0,50,9,0.02,0.01,0.01,0.09,0,0.01,0.03,0
linked_list_push_front,FALSE,19,96,0,0,53,9,0.02,0.01,0.01,0.09,0,0.01,0.03,0
linked_list_insert_after,TRUE,8,43,0,0,1,0,0.02,0.01,0.01,0.01,0.01,0.01,0.02,0
hash_table_foreach,TRUE,762,3730,0,75,44,0,7.43,6.92,0.04,0.07,0.01,0.44,7.47,0
linked_list_insert_before,TRUE,8,43,0,0,1,0,0.02,0.01,0.01,0.01,0.01,0.01,0.02,0
linked_list_swap_contents,FALSE,32,153,0,0,124,34,0.03,0.01,0.01,0.13,0,0.01,0.03,0
linked_list_rbegin,FALSE,19,93,0,0,39,6,0.01,0.01,0.01,0.10,0.01,0.01,0.02,0
linked_list_rend,FALSE,20,102,0,0,29,6,0.01,0.01,0.00,0.08,0.00,0.00,0.02,0
string_bytes,TRUE,24,186,3,0,3,6,0.11,0.10,0.01,0.01,0.01,0.01,0.11,0
string_eq_byte_buf,TRUE,316,1627,32,7,21,2,0.82,0.79,0.02,0.04,0.01,0.01,0.83,0
string_eq_byte_cursor,TRUE,226,1266,23,1,20,4,0.88,0.86,0.01,0.02,0.01,0.01,0.89,0
string_eq_byte_buf_ignore_case,TRUE,260,2953,29,3,14,2,1.22,1.14,0.03,0.02,0.01,0.03,1.24,0
string_eq,TRUE,330,1979,47,0,27,6,2.39,2.35,0.01,0.02,0.01,0.02,2.40,0
string_compare,TRUE,330,2025,43,0,23,6,3.01,2.97,0.01,0.02,0.01,0.02,3.02,0
string_eq_byte_cursor_ignore_case,TRUE,209,2790,20,1,14,2,1.32,1.28,0.02,0.02,0.01,0.02,1.34,0
string_eq_c_str,TRUE,437,2402,12,17,14,4,1.42,1.39,0.01,0.02,0.01,0.02,1.44,0
string_new_from_c_str,TRUE,291,1401,1,32,18,20,0.11,0.10,0.00,0.02,0.01,0.01,0.13,0
string_new_from_string,TRUE,131,1033,24,0,24,12,0.42,0.40,0.01,0.02,0.01,0.02,0.43,0
string_destroy,TRUE,27,209,3,0,3,2,0.04,0.03,0.01,0.01,0,0.01,0.04,0
string_new_from_array,TRUE,111,948,9,11,20,0,1.17,1.14,0.01,0.01,0.01,0.01,1.18,0
string_eq_c_str_ignore_case,TRUE,430,4971,11,17,13,4,2.56,2.50,0.01,0.01,0.00,0.03,2.57,0
string_destroy_secure,TRUE,54,908,6,0,6,3,0.60,0.57,0.01,0.01,0.01,0.01,0.61,0
priority_queue_size,TRUE,193,887,6,0,6,3,0.75,0.72,0.01,0.06,0.00,0.01,0.76,0
priority_queue_top,TRUE,192,895,6,0,6,3,0.47,0.45,0.01,0.07,0.01,0.01,0.47,0
priority_queue_capacity,TRUE,189,867,6,0,6,3,0.73,0.71,0.01,0.09,0.01,0.01,0.75,0
priority_queue_init_static,TRUE,40,163,0,0,0,2,0.11,0.10,0.01,0.04,0.01,0.01,0.12,0
string_eq_ignore_case,TRUE,394,4906,54,0,22,4,3.54,3.41,0.03,0.02,0.01,0.06,3.55,0
priority_queue_clean_up,TRUE,73,375,0,1,4,2,0.03,0.01,0.01,0.02,0,0.01,0.04,0
priority_queue_init_dynamic,TRUE,41,177,0,0,0,6,0.07,0.07,0.00,0.04,0.00,0.01,0.08,0
ring_buffer_init,TRUE,18,83,0,0,0,0,0.04,0.03,0.01,0.02,0.01,0.01,0.04,0
ring_buffer_clean_up,TRUE,32,164,0,0,0,0,0.02,0.01,0.01,0.02,0.00,0.01,0.02,0
array_eq_c_str_ignore_case2,TRUE,99,583,1,10,3,2,0.09,0.07,0.01,0.01,0,0.01,0.11,0
array_list_back2,TRUE,97,409,4,0,4,0,0.31,0.29,0.01,0.02,0.01,0.01,0.32,0
array_eq_c_str2,TRUE,398,1895,1,16,2,3,0.59,0.56,0.01,0.01,0.01,0.01,0.60,0
array_eq_ignore_case2,TRUE,209,2538,18,4,2,0,0.56,0.49,0.02,0.01,0.01,0.03,0.57,0
array_list_capacity2,TRUE,65,280,0,0,0,0,0.34,0.32,0.01,0.02,0.01,0.01,0.35,0
array_eq2,TRUE,316,1603,20,2,4,4,1.28,1.25,0.01,0.01,0.01,0.01,1.29,0
array_list_front2,TRUE,97,403,4,0,4,0,0.35,0.34,0.00,0.03,0.01,0.01,0.36,0
array_list_get_at2,TRUE,103,437,4,0,4,0,0.45,0.43,0.01,0.02,0.01,0.01,0.46,0
array_list_ensure_capacity2,TRUE,99,455,4,0,4,0,0.80,0.78,0.01,0.03,0.01,0.01,0.80,0
array_list_get_at_ptr2,TRUE,87,377,0,0,0,0,0.31,0.29,0.01,0.04,0.01,0.01,0.32,0
array_list_init_static2,TRUE,64,290,0,0,0,0,0.30,0.29,0.01,0.02,0.01,0.01,0.31,0
array_list_length2,TRUE,66,290,0,0,0,0,0.31,0.30,0.01,0.02,0.01,0.01,0.33,0
array_list_push_back2,TRUE,144,763,8,0,8,0,0.26,0.20,0.01,0.04,0.01,0.04,0.27,0
array_list_pop_back2,TRUE,70,309,0,0,0,0,0.71,0.70,0.01,0.03,0.01,0.01,0.72,0
array_list_pop_front2,TRUE,88,376,4,0,4,0,1.00,0.97,0.01,0.02,0.01,0.02,1.01,0
array_list_sort2,TRUE,70,308,0,0,0,0,0.28,0.27,0.01,0.02,0.01,0.01,0.29,0
byte_buf_advance2,TRUE,92,408,0,0,0,0,0.04,0.03,0.01,0.03,0.01,0.01,0.06,0
byte_buf_append2,TRUE,74,306,2,2,4,0,0.05,0.03,0.01,0.02,0.01,0.01,0.06,0
array_list_set_at2,TRUE,143,771,8,0,8,0,1.48,1.44,0.01,0.03,0.01,0.03,1.49,0
byte_buf_append_dynamic2,TRUE,105,449,8,4,12,0,0.08,0.06,0.01,0.04,0.01,0.01,0.10,0
byte_buf_eq2,TRUE,465,2159,20,26,8,0,1.02,0.98,0.02,0.03,0.01,0.01,1.04,0
array_list_shrink_to_fit2,TRUE,126,552,8,0,8,0,1.74,1.71,0.01,0.03,0.01,0.02,1.74,0
byte_buf_append_with_lookup2,TRUE,162,741,10,0,2,1,0.09,0.05,0.02,0.03,0.01,0.02,0.11,0
byte_buf_eq_c_str_ignore_case2,TRUE,108,617,1,10,3,2,0.07,0.06,0.00,0.02,0,0.01,0.08,0
byte_buf_eq_c_str2,TRUE,108,617,1,10,3,2,0.09,0.07,0.01,0.02,0,0.01,0.10,0
byte_buf_cat2,TRUE,224,913,12,0,12,0,0.67,0.63,0.01,0.05,0.01,0.02,0.69,0
byte_buf_init_copy2,TRUE,128,766,7,0,7,0,0.29,0.24,0.01,0.03,0.01,0.02,0.30,0
byte_buf_eq_ignore_case2,TRUE,240,2728,18,4,2,0,0.66,0.58,0.02,0.02,0.01,0.03,0.67,0
array_list_clear2,TRUE,60,271,0,0,0,0,0.63,0.62,0.01,0.02,0.01,0.01,0.64,0
byte_buf_write2,TRUE,94,448,3,0,3,2,0.11,0.09,0.01,0.02,0.01,0.01,0.12,0
byte_buf_write_be162,TRUE,61,267,2,0,2,0,0.03,0.02,0.00,0.02,0.01,0.01,0.03,0
byte_buf_write_be642,TRUE,74,324,3,0,3,0,0.04,0.03,0.01,0.02,0.01,0.01,0.04,0
byte_buf_write_be322,TRUE,61,267,2,0,2,0,0.04,0.02,0.01,0.02,0.01,0.01,0.06,0
array_list_erase2,TRUE,118,507,8,0,8,0,1.32,1.30,0.01,0.03,0.01,0.01,1.33,0
byte_buf_write_from_whole_buffer2,TRUE,130,571,4,0,4,0,0.12,0.09,0.01,0.03,0.01,0.01,0.13,0
byte_buf_write_from_whole_cursor2,TRUE,93,427,2,2,4,0,0.10,0.08,0.01,0.03,0.01,0.01,0.11,0
array_list_pop_front_n2,TRUE,106,459,4,0,4,0,1.61,1.58,0.01,0.02,0.01,0.02,1.62,0
byte_buf_write_u82,TRUE,61,267,2,0,2,0,0.04,0.02,0.01,0.02,0.01,0.01,0.04,0
byte_cursor_advance2,TRUE,46,220,0,0,0,0,0.03,0.02,0.01,0.01,0.01,0.01,0.03,0
byte_cursor_read_u8_2,TRUE,51,276,2,0,2,2,0.06,0.05,0.01,0.02,0.01,0.01,0.07,0
byte_cursor_read2,TRUE,74,390,4,0,4,0,0.09,0.08,0.01,0.02,0.01,0.01,0.10,0
byte_buf_write_from_whole_string2,TRUE,160,1114,18,0,25,2,0.71,0.67,0.01,0.02,0.01,0.02,0.72,0
byte_cursor_from_buf2,TRUE,62,261,0,0,0,0,0.02,0.02,0.01,0.02,0.00,0.01,0.03,0
byte_cursor_eq2,TRUE,142,826,0,1,6,2,0.41,0.39,0.01,0.03,0.01,0.01,0.42,0
byte_cursor_read_be32_2,TRUE,44,299,2,0,4,0,0.06,0.04,0.01,0.02,0.01,0.01,0.08,0
byte_cursor_eq_c_str2,TRUE,99,583,1,10,3,2,0.08,0.07,0.01,0.02,0,0.01,0.09,0
byte_cursor_read_be64_2,TRUE,44,346,2,0,4,0,0.08,0.06,0.01,0.02,0.01,0.01,0.09,0
byte_cursor_eq_byte_buf_ignore_case2,TRUE,189,2507,9,1,2,0,0.43,0.38,0.02,0.02,0.00,0.02,0.44,0
byte_cursor_left_trim_pred2,TRUE,65,353,0,0,1,0,0.02,0.01,0.01,0.02,0.01,0.01,0.03,0
byte_cursor_trim_pred2,TRUE,195,919,10,1,2,0,0.09,0.06,0.01,0.02,0.01,0.01,0.11,0
