job_name,result,bmc.circ_sz,bmc.dag_sz,opsem.isderef.not.solve,opsem.isderef.solve,pp.isderef.not.solve,pp.isderef.solve,bmc_time,bmc_solve_time,opsem_crab_time,pp_crab_time,opsem_assert_time,opsem_simplify_time,seahorn_total_time,object_domain_use_odi
array_list_comparator_string_crab,TRUE,1042,4491,66,79,51,6,2.61,2.16,0.29,0.29,0.01,0.03,2.68,0
byte_buf_clean_up_secure_crab,TRUE,64,440,0,0,0,20,0.03,0.01,0.00,0.09,0.01,0.01,0.03,0
array_list_swap_contents_crab,TRUE,290,1747,0,6,6,89,0.08,0.01,0.02,0.96,0.01,0.03,0.11,0
byte_buf_advance_crab,TRUE,287,1784,5,0,5,40,1.25,1.09,0.05,0.21,0.01,0.06,1.28,0
byte_buf_eq_c_str_crab,TRUE,482,2835,0,4,4,41,0.20,0.06,0.03,0.18,0.01,0.06,0.23,0
byte_buf_eq_c_str_ignore_case_crab,TRUE,468,4515,0,4,4,38,0.25,0.07,0.04,0.19,0.01,0.08,0.28,0
byte_buf_from_array_crab,TRUE,94,645,0,0,0,25,0.04,0.01,0.01,0.05,0.01,0.01,0.06,0
byte_buf_from_empty_array_crab,TRUE,94,572,0,0,0,24,0.03,0.01,0.01,0.06,0.01,0.01,0.05,0
byte_buf_init_copy_crab,TRUE,168,2882,0,9,9,37,0.19,0.02,0.01,0.23,0.01,0.11,0.21,0
byte_buf_init_crab,TRUE,70,325,0,0,0,27,0.03,0.01,0.01,0.10,0.01,0.01,0.04,0
byte_buf_init_copy_from_cursor_crab,TRUE,93,1975,0,4,4,17,0.13,0.02,0.01,0.14,0.01,0.06,0.14,0
byte_buf_cat_crab,TRUE,474,2425,0,22,22,96,0.11,0.02,0.02,0.98,0.01,0.04,0.14,0
byte_buf_reserve_crab,TRUE,98,2959,0,4,4,30,0.13,0.01,0.01,0.10,0.01,0.08,0.15,0
byte_buf_reset_crab,TRUE,88,2871,0,2,2,15,0.12,0.02,0.01,0.09,0.01,0.07,0.14,0
byte_buf_reserve_relative_crab,TRUE,157,890,0,4,4,58,0.07,0.01,0.01,0.16,0.01,0.02,0.09,0
byte_buf_secure_zero_crab,TRUE,87,1983,0,2,2,24,0.09,0.02,0.01,0.14,0.01,0.05,0.11,0
byte_buf_write_be16_crab,TRUE,138,780,0,5,5,39,0.04,0.01,0.01,0.17,0.01,0.01,0.05,0
byte_buf_write_be32_crab,TRUE,138,781,0,5,5,39,0.04,0.01,0.01,0.14,0.01,0.02,0.06,0
byte_buf_write_be64_crab,TRUE,138,777,0,5,5,39,0.06,0.01,0.01,0.15,0.01,0.02,0.07,0
byte_buf_from_c_str_crab,TRUE,515,2594,30,0,30,39,1.25,1.15,0.05,0.42,0.01,0.02,1.27,0
byte_buf_write_crab,TRUE,173,2834,0,5,5,52,0.20,0.02,0.01,0.13,0.01,0.11,0.21,0
byte_buf_cursor_1,TRUE,187,3210,6,4,7,19,0.47,0.30,0.03,0.18,0.01,0.08,0.49,0
byte_buf_write_u8_crab,TRUE,139,777,0,5,5,39,0.05,0.01,0.01,0.17,0.01,0.01,0.07,0
byte_buf_write_from_whole_buffer_crab,TRUE,292,5341,0,10,10,72,0.34,0.02,0.02,0.38,0.01,0.22,0.36,0
byte_buf_write_from_whole_cursor_crab,TRUE,217,4590,0,10,10,64,0.33,0.02,0.01,0.30,0.01,0.21,0.35,0
byte_buf_write_from_whole_string_crab,TRUE,246,6087,0,27,27,39,0.29,0.02,0.01,0.16,0.01,0.17,0.31,0
byte_cursor_advance_nospec_crab,TRUE,111,872,3,0,3,19,0.74,0.66,0.03,0.12,0.01,0.03,0.77,0
byte_cursor_advance_crab,TRUE,106,816,3,0,3,17,0.85,0.76,0.04,0.11,0.01,0.03,0.87,0
byte_cursor_read_crab,TRUE,106,2209,0,5,5,31,0.18,0.01,0.01,0.07,0.01,0.12,0.19,0
string_eq_byte_buf_crab,TRUE,230,1324,0,19,10,13,0.47,0.42,0.03,0.10,0.01,0.01,0.48,0
string_eq_crab,TRUE,211,1517,14,2,14,45,1.02,0.92,0.04,0.19,0.01,0.02,1.03,0
huffman_test_transitive,TRUE,120,599,4,4,20,89,0.04,0.01,0.02,1.69,0.01,0.01,0.06,0
hash_table_put_crab,TRUE,752,4593,0,180,104,18,1.76,0.02,0.76,0.85,0,0.22,1.88,0
byte_buf_1,TRUE,237,8982,10,0,10,36,7.50,6.25,0.07,0.36,0.01,0.98,7.54,0
priority_queue_push_crab,TRUE,373,18709,0,16,17,139,2.78,0.05,0.02,1.99,0.01,2.22,2.82,0
sanitize_pem,TRUE,378,1746,3,48,56,32,0.27,0.20,0.04,1.08,0.01,0.01,0.30,0
input_stream_from_cursor,TRUE,146,726,14,0,17,50,0.35,0.22,0.05,0.67,0.01,0.05,0.37,0
byte_cursor_compare_lexical_crab,TRUE,260,1870,12,0,18,52,9.11,8.88,0.10,0.36,0.01,0.08,9.15,0
byte_buf_eq_ignore_case_crab,TRUE,653,5741,28,0,8,60,12.71,12.07,0.31,0.41,0.01,0.17,12.77,0
sha1,TRUE,1351,6252,0,0,0,72,0.30,0.02,0.20,0.27,0.01,0.03,0.37,0
sha256,TRUE,1341,6206,0,0,0,72,0.27,0.01,0.17,0.42,0.01,0.03,0.34,0
rsa,TRUE,1813,10827,0,0,0,279,0.57,0.04,0.06,0.28,0.01,0.20,0.69,0
sha256_hmac,TRUE,413,2084,0,0,0,54,0.07,0.01,0.02,0.16,0.01,0.02,0.10,0
ecc,TRUE,1276,10208,0,161,259,185,0.93,0.02,0.04,6.76,0.01,0.62,1.00,0
byte_buf_append_with_lookup_crab,TRUE,463,18821,14,9,3,60,27.48,25.02,0.23,0.42,0.01,1.72,27.55,0
pem_objects_init_from_file_contents,TRUE,228,1084,0,19,278,100,0.38,0.34,0.01,27.41,0.01,0.01,0.39,0
huffman_test_transitive_chunked,TRUE,490,2906,18,8,148,71,0.61,0.09,0.12,69.60,0.01,0.34,0.64,0
der,TRUE,2869,52010,359,198,649,391,81.52,25.29,0.81,7.67,0.01,47.41,81.84,0
profile_collection_new_from_buffer,TRUE,4856,30372,570,39,820,45,17.94,11.08,2.81,135.80,0.01,1.61,18.37,0
priority_queue_scheduler,0,0,0,0,0,1136,235,0,0,0,46.68,0,0,0,0
priority_queue_1,TRUE,780,18235,41,27,64,104,1929.38,1912.39,0.09,8.70,0.01,16.73,1930.12,0
byte_buf_eq_crab,0,0,0,0,0,14,64,0,0,0,0.58,0,0,0,0
