job_name,result,bmc.circ_sz,bmc.dag_sz,crab.isderef.not.solve,crab.isderef.solve,bmc_time,bmc_solve_time,crab_time,opsem_assert_time,opsem_simplify_time,seahorn_total_time,object_domain_use_odi
byte_buf_eq_c_str,TRUE,107,618,0,0,0.09,0.09,0.01,0,0.01,0.11,0
byte_buf_eq_c_str_ignore_case,TRUE,107,618,0,0,0.09,0.09,0.01,0,0.01,0.11,0
byte_buf_eq_c_str_ignore_case2,TRUE,107,623,0,0,0.08,0.08,0.01,0,0.01,0.1,0
byte_buf_eq_c_str2,TRUE,107,623,0,0,0.09,0.09,0.01,0,0.01,0.11,0
byte_buf_eq_ignore_case,TRUE,440,3644,0,0,1.13,1.13,0.07,0.01,0.02,1.26,0
byte_buf_eq_ignore_case2,TRUE,279,2866,0,0,0.62,0.62,0.04,0.01,0.02,0.71,0
byte_buf_eq2,TRUE,554,2544,0,0,1.35,1.35,0.05,0.01,0.01,1.44,0
byte_buf_from_array,TRUE,44,265,0,0,0.05,0.05,0.01,0.01,0.01,0.07,0
byte_buf_from_c_str,TRUE,334,1530,0,0,0.3,0.3,0.02,0.01,0.01,0.35,0
byte_buf_from_empty_array,TRUE,44,265,0,0,0.04,0.04,0.01,0.01,0.01,0.06,0
byte_buf_init,TRUE,85,396,0,0,0.02,0.02,0.01,0.01,0.01,0.05,0
byte_buf_init_copy,TRUE,266,1470,0,0,0.42,0.42,0.03,0.01,0.02,0.48,0
byte_buf_init_copy_from_cursor,TRUE,146,705,0,0,0.07,0.07,0.02,0.01,0.02,0.11,0
byte_buf_init_copy2,TRUE,259,1448,0,0,0.42,0.42,0.03,0.01,0.03,0.5,0
byte_buf_reserve,TRUE,93,422,0,0,0.04,0.04,0.01,0.01,0.01,0.07,0
byte_buf_reserve_relative,TRUE,158,726,0,0,0.04,0.04,0.02,0.01,0.01,0.07,0
byte_buf_reset,TRUE,63,315,0,0,0.07,0.07,0.01,0.01,0.01,0.1,0
byte_buf_secure_zero,TRUE,83,420,0,0,0.08,0.08,0.01,0.01,0.01,0.1,0
byte_buf_write,TRUE,181,868,0,0,0.13,0.13,0.02,0.01,0.02,0.18,0
byte_buf_write_be16,TRUE,162,779,0,0,0.04,0.04,0.02,0.01,0.01,0.08,0
byte_buf_write_be162,TRUE,115,519,0,0,0.03,0.03,0.01,0.01,0.01,0.06,0
byte_buf_write_be32,TRUE,162,779,0,0,0.04,0.04,0.02,0.01,0.01,0.08,0
byte_buf_write_be322,TRUE,115,519,0,0,0.02,0.02,0.01,0.01,0.01,0.06,0
byte_buf_write_be64,TRUE,162,777,0,0,0.03,0.03,0.01,0.01,0.01,0.06,0
byte_buf_write_be642,TRUE,132,605,0,0,0.04,0.04,0.02,0.01,0.01,0.07,0
byte_buf_write_from_whole_buffer,TRUE,295,1389,0,0,0.19,0.19,0.03,0.01,0.03,0.28,0
byte_buf_write_from_whole_buffer2,TRUE,216,969,0,0,0.09,0.09,0.02,0.01,0.02,0.14,0
byte_buf_write_from_whole_cursor,TRUE,242,1171,0,0,0.17,0.17,0.03,0.01,0.02,0.24,0
byte_buf_write_from_whole_cursor2,TRUE,163,774,0,0,0.09,0.09,0.02,0.01,0.01,0.12,0
byte_buf_write_from_whole_string,TRUE,305,2877,0,0,2.34,2.34,0.03,0.01,0.06,2.46,0
byte_buf_write_from_whole_string2,TRUE,257,2531,0,0,2.54,2.54,0.03,0.01,0.06,2.65,0
byte_buf_write_u8,TRUE,162,775,0,0,0.1,0.1,0.02,0.01,0.01,0.13,0
byte_buf_write_u82,TRUE,115,519,0,0,0.08,0.08,0.01,0,0.01,0.1,0
byte_buf_write2,TRUE,146,703,0,0,0.13,0.13,0.02,0.01,0.01,0.17,0
byte_cursor_advance,TRUE,119,587,0,0,0.11,0.11,0.01,0.01,0.01,0.13,0
byte_cursor_advance_nospec,TRUE,130,681,0,0,0.16,0.16,0.01,0.01,0.01,0.19,0
byte_cursor_advance_nospec2,TRUE,100,492,0,0,0.06,0.06,0,0.01,0.01,0.08,0
byte_cursor_advance2,TRUE,90,411,0,0,0.03,0.03,0.01,0.01,0.01,0.06,0
byte_cursor_compare_lexical,TRUE,316,1685,0,0,0.69,0.69,0.04,0.01,0.01,0.75,0
byte_cursor_compare_lexical2,TRUE,318,1602,0,0,0.42,0.42,0.03,0.01,0.01,0.48,0
byte_cursor_compare_lookup,TRUE,822,3548,0,0,1.04,1.04,0.08,0.01,0.01,1.16,0
byte_cursor_compare_lookup2,TRUE,761,3261,0,0,0.6,0.6,0.07,0.01,0.01,0.72,0
byte_cursor_eq,TRUE,298,1565,0,0,0.59,0.59,0.03,0.01,0.01,0.66,0
byte_cursor_eq_byte_buf,TRUE,356,1808,0,0,0.42,0.42,0.05,0.01,0.01,0.49,0
byte_cursor_eq_byte_buf_ignore_case,TRUE,341,3282,0,0,0.96,0.96,0.05,0.01,0.02,1.05,0
byte_cursor_eq_byte_buf_ignore_case2,TRUE,269,2926,0,0,0.49,0.49,0.03,0.01,0.01,0.56,0
byte_cursor_eq_byte_buf2,TRUE,312,1558,0,0,0.23,0.23,0.04,0.01,0.01,0.3,0
byte_cursor_eq_c_str,TRUE,103,604,0,0,0.08,0.08,0.01,0,0.01,0.11,0
byte_cursor_eq_c_str_ignore_case,TRUE,103,604,0,0,0.08,0.08,0.01,0,0.01,0.1,0
byte_cursor_eq_c_str_ignore_case2,TRUE,103,609,0,0,0.07,0.07,0.01,0,0.01,0.09,0
byte_cursor_eq_c_str2,TRUE,103,609,0,0,0.08,0.08,0.01,0,0.01,0.11,0
byte_cursor_eq_ignore_case,TRUE,278,2936,0,0,0.9,0.9,0.03,0.01,0.02,0.97,0
byte_cursor_eq_ignore_case2,TRUE,221,2663,0,0,0.59,0.59,0.02,0.01,0.02,0.65,0
byte_cursor_eq2,TRUE,241,1289,0,0,0.39,0.39,0.02,0.01,0.01,0.42,0
byte_cursor_from_array,TRUE,30,153,0,0,0.01,0.01,0.01,0,0.01,0.02,0
byte_cursor_from_buf,TRUE,158,757,0,0,0.04,0.04,0.02,0.01,0.01,0.08,0
byte_cursor_from_buf2,TRUE,142,605,0,0,0.03,0.03,0.01,0,0.01,0.05,0
byte_cursor_from_c_str,TRUE,315,1407,0,0,0.18,0.18,0.02,0.01,0.01,0.23,0
byte_cursor_from_string,TRUE,84,510,0,0,0.1,0.1,0.01,0.01,0.01,0.12,0
byte_cursor_left_trim_pred,TRUE,184,888,0,0,0.03,0.03,0.02,0.01,0.01,0.07,0
byte_cursor_left_trim_pred2,TRUE,155,726,0,0,0.02,0.02,0.01,0.01,0.01,0.05,0
byte_cursor_read,TRUE,141,728,0,0,0.28,0.28,0.01,0.01,0.02,0.32,0
byte_cursor_read_and_fill_buffer,TRUE,236,1161,0,0,0.33,0.33,0.03,0.01,0.03,0.41,0
byte_cursor_read_and_fill_buffer2,TRUE,193,946,0,0,0.17,0.17,0.02,0.01,0.02,0.21,0
byte_cursor_read_be16,TRUE,113,626,0,0,0.04,0.04,0.01,0.01,0.02,0.09,0
byte_cursor_read_be16_2,TRUE,96,541,0,0,0.05,0.05,0.01,0.01,0.02,0.09,0
byte_cursor_read_be32,TRUE,113,652,0,0,0.07,0.07,0.01,0.01,0.02,0.11,0
byte_cursor_read_be32_2,TRUE,96,567,0,0,0.05,0.05,0.01,0.01,0.01,0.08,0
byte_cursor_read_be64,TRUE,113,703,0,0,0.1,0.1,0.01,0.01,0.02,0.15,0
byte_cursor_read_be64_2,TRUE,96,618,0,0,0.09,0.09,0.01,0.01,0.02,0.14,0
byte_cursor_read_u8,TRUE,114,593,0,0,0.08,0.08,0.01,0.01,0.02,0.11,0
byte_cursor_read_u8_2,TRUE,97,508,0,0,0.07,0.07,0.01,0.01,0.01,0.11,0
byte_cursor_read2,TRUE,111,585,0,0,0.16,0.16,0.01,0.01,0.02,0.19,0
byte_cursor_right_trim_pred,TRUE,219,1017,0,0,0.07,0.07,0.02,0.01,0.01,0.11,0
byte_cursor_right_trim_pred2,TRUE,190,855,0,0,0.05,0.05,0.02,0.01,0.01,0.1,0
byte_cursor_satisfies_pred,TRUE,166,779,0,0,0.03,0.03,0.01,0.01,0.01,0.06,0
byte_cursor_satisfies_pred2,TRUE,133,608,0,0,0.02,0.02,0.01,0.01,0.01,0.05,0
byte_cursor_trim_pred,TRUE,314,1457,0,0,0.31,0.31,0.03,0.01,0.01,0.37,0
byte_cursor_trim_pred2,TRUE,285,1295,0,0,0.17,0.17,0.03,0,0.01,0.22,0
hash_array_ignore_case,TRUE,66,266,0,0,0.02,0.02,0.01,0,0.01,0.04,0
hash_byte_cursor_ptr,TRUE,206,866,0,0,0.23,0.23,0.02,0.01,0.01,0.27,0
hash_byte_cursor_ptr_ignore_case,TRUE,98,459,0,0,0.02,0.02,0.01,0.01,0.01,0.04,0
hash_c_string,TRUE,458,1934,0,0,0.64,0.64,0.03,0,0.01,0.69,0
hash_callback_c_str_eq,TRUE,710,3389,0,0,3.81,3.81,0.03,0.01,0.02,3.9,0
hash_callback_string_destroy,TRUE,41,244,0,0,0.11,0.11,0.01,0,0.01,0.13,0
hash_callback_string_eq,TRUE,558,3391,0,0,7.57,7.57,0.08,0.01,0.03,7.71,0
hash_iter_begin,TRUE,831,3626,0,0,0.88,0.88,0.13,0.01,0.03,1.09,0
hash_iter_begin_done,TRUE,1398,5591,0,0,0.98,0.98,0.24,0.01,0.03,1.33,0
hash_iter_begin_done2,TRUE,1354,5369,0,0,0.74,0.74,0.21,0.01,0.04,1.04,0
hash_iter_begin2,TRUE,787,3404,0,0,0.65,0.65,0.12,0.01,0.03,0.85,0
hash_iter_delete,TRUE,592,3377,0,0,20.13,20.13,0.15,0.01,0.09,20.42,0
hash_iter_done,TRUE,591,2544,0,0,0.17,0.17,0.12,0.01,0.02,0.35,0
hash_iter_done2,TRUE,563,2369,0,0,0.15,0.15,0.15,0.01,0.03,0.37,0
hash_iter_next,TRUE,664,2997,0,0,1.36,1.36,0.12,0.01,0.03,1.56,0
hash_iter_next2,TRUE,636,2899,0,0,0.93,0.93,0.14,0.01,0.03,1.14,0
hash_ptr,TRUE,12,67,0,0,0.01,0.01,0.01,0,0.01,0.02,0
hash_string,TRUE,204,877,0,0,0.3,0.3,0.02,0,0.01,0.34,0
hash_table_clean_up,TRUE,859,3315,0,0,0.43,0.43,0.11,0.01,0.03,0.6,0
hash_table_clear,TRUE,952,3595,0,0,0.56,0.56,0.14,0.01,0.03,0.77,0
hash_table_create,TRUE,1292,6664,0,0,4.11,4.11,0.2,0.01,0.12,4.55,0
hash_table_eq,TRUE,7774,30510,0,0,22.44,22.44,1.94,0.01,0.15,25.31,0
hash_table_find,TRUE,1185,4842,0,0,5.83,5.83,0.2,0.01,0.04,6.13,0
hash_table_find2,TRUE,1149,4702,0,0,4.52,4.52,0.21,0.01,0.04,4.82,0
hash_table_foreach,TRUE,1199,9465,0,0,13.81,13.81,0.48,0.01,1.51,16.12,0
hash_table_get_entry_count,TRUE,256,1251,0,0,0.09,0.09,0.03,0.01,0.02,0.16,0
hash_table_get_entry_count2,TRUE,216,1020,0,0,0.05,0.05,0.02,0.01,0.02,0.11,0
hash_table_init_bounded,TRUE,174,1665,0,0,2.7,2.7,0.03,0.01,0.05,2.82,0
hash_table_init_unbounded,TRUE,156,1546,0,0,1.68,1.68,0.02,0.01,0.04,1.77,0
hash_table_move,TRUE,247,1221,0,0,0.09,0.09,0.03,0.01,0.02,0.16,0
hash_table_put,TRUE,1244,6361,0,0,3.41,3.41,0.17,0.01,0.07,3.76,0
hash_table_remove,TRUE,950,5497,0,0,14.2,14.2,0.13,0.01,0.18,14.58,0
hash_table_swap,TRUE,490,2300,0,0,0.25,0.25,0.06,0.01,0.04,0.37,0
is_power_of_two,TRUE,7,38,0,0,0.01,0.01,0,0,0,0.02,0
linked_list_back,TRUE,382,2329,0,0,0.7,0.7,0.04,0.01,0.03,0.8,0
linked_list_begin,TRUE,380,2324,0,0,0.77,0.77,0.04,0.01,0.04,0.88,0
linked_list_end,TRUE,379,2308,0,0,0.81,0.81,0.05,0.01,0.04,0.92,0
linked_list_front,TRUE,448,2596,0,0,1.01,1.01,0.05,0.01,0.04,1.13,0
linked_list_init,TRUE,19,109,0,0,0.01,0.01,0.01,0.01,0.01,0.02,0
linked_list_insert_after,TRUE,23,133,0,0,0.01,0.01,0.01,0.01,0.01,0.02,0
linked_list_insert_before,TRUE,23,133,0,0,0.01,0.01,0.01,0.01,0.01,0.03,0
linked_list_next,TRUE,22,127,0,0,0.01,0.01,0.01,0,0.01,0.03,0
linked_list_node_reset,TRUE,17,102,0,0,0.04,0.04,0.01,0,0.01,0.05,0
linked_list_pop_back,TRUE,628,3469,0,0,1.59,1.59,0.06,0.01,0.06,1.78,0
linked_list_pop_front,TRUE,650,3506,0,0,1.5,1.5,0.08,0.01,0.07,1.7,0
linked_list_prev,TRUE,22,127,0,0,0.01,0.01,0.01,0.01,0.01,0.03,0
linked_list_push_back,TRUE,555,3156,0,0,0.71,0.71,0.07,0.01,0.05,0.87,0
linked_list_push_front,TRUE,624,3534,0,0,1.54,1.54,0.08,0.01,0.06,1.72,0
linked_list_rbegin,TRUE,455,2699,0,0,0.52,0.52,0.05,0.01,0.02,0.63,0
linked_list_remove,TRUE,21,121,0,0,0.01,0.01,0.01,0.01,0.01,0.03,0
linked_list_rend,TRUE,391,2371,0,0,0.78,0.78,0.05,0.01,0.03,0.89,0
linked_list_swap_contents,TRUE,1594,11016,0,0,7.5,7.5,0.24,0.01,0.49,8.45,0
mul_size_checked,TRUE,30,159,0,0,0.14,0.14,0.01,0.01,0.01,0.16,0
mul_size_saturating,TRUE,34,188,0,0,0.19,0.19,0.01,0.01,0.01,0.21,0
nospec_mask,TRUE,14,84,0,0,0.02,0.02,0.01,0.01,0.01,0.04,0
priority_queue_capacity,TRUE,357,1828,0,0,0.43,0.43,0.04,0.01,0.01,0.5,0
priority_queue_clean_up,TRUE,116,640,0,0,0.01,0.01,0.02,0,0.01,0.05,0
priority_queue_init_dynamic,TRUE,165,847,0,0,0.36,0.36,0.01,0.01,0.01,0.39,0
priority_queue_init_static,TRUE,114,605,0,0,0.37,0.37,0.01,0.01,0.01,0.4,0
priority_queue_size,TRUE,360,1847,0,0,0.48,0.48,0.04,0.01,0.01,0.56,0
priority_queue_top,TRUE,371,1902,0,0,0.79,0.79,0.05,0.01,0.01,0.87,0
ptr_eq,TRUE,6,30,0,0,0.01,0.01,0.01,0.01,0.01,0.02,0
ring_buffer_acquire_up_to2,TRUE,557,2645,0,0,4.15,4.15,0.09,0.01,0.03,4.32,0
ring_buffer_acquire2,TRUE,543,2514,0,0,2.57,2.57,0.09,0.01,0.02,2.74,0
ring_buffer_buf_belongs_to_pool2,TRUE,387,1729,0,0,26.07,26.07,0.04,0.01,0.01,26.15,0
ring_buffer_clean_up,TRUE,81,443,0,0,0.15,0.15,0.01,0.01,0.01,0.17,0
ring_buffer_init,TRUE,104,469,0,0,0.28,0.28,0.01,0.01,0.01,0.3,0
ring_buffer_release2,TRUE,417,1920,0,0,7.31,7.31,0.07,0.01,0.01,7.42,0
round_up_to_power_of_two,TRUE,27,644,0,0,0.14,0.14,0.01,0.01,0.02,0.17,0
string_bytes,TRUE,47,262,0,0,0.22,0.22,0.01,0,0.01,0.23,0
string_compare,TRUE,352,2093,0,0,4.04,4.04,0.04,0.01,0.02,4.12,0
string_destroy,TRUE,34,221,0,0,0.12,0.12,0.01,0,0.01,0.14,0
string_destroy_secure,TRUE,60,391,0,0,0.12,0.12,0.01,0.01,0.01,0.15,0
string_eq,TRUE,352,2050,0,0,3.84,3.84,0.03,0.01,0.02,3.92,0
string_eq_byte_buf,TRUE,385,2083,0,0,2.49,2.49,0.04,0.01,0.01,2.57,0
string_eq_byte_buf_ignore_case,TRUE,337,3309,0,0,2.07,2.07,0.03,0,0.02,2.15,0
string_eq_byte_cursor,TRUE,342,1904,0,0,2.36,2.36,0.03,0.01,0.01,2.43,0
string_eq_byte_cursor_ignore_case,TRUE,383,4461,0,0,3.72,3.72,0.03,0.01,0.03,3.81,0
string_eq_c_str,TRUE,575,2702,0,0,2.27,2.27,0.03,0.01,0.02,2.35,0
string_eq_c_str_ignore_case,TRUE,568,5125,0,0,2.45,2.45,0.03,0.01,0.03,2.55,0
string_eq_ignore_case,TRUE,408,4903,0,0,2.01,2.01,0.05,0.01,0.05,2.14,0
string_new_from_array,TRUE,111,939,0,0,1.32,1.32,0.01,0.01,0.01,1.36,0
string_new_from_c_str,TRUE,380,1666,0,0,0.14,0.14,0.02,0.01,0.01,0.19,0
string_new_from_string,TRUE,179,1198,0,0,1.04,1.04,0.02,0.01,0.02,1.09,0
